workerid,proliferate.condition,ageArray,any_required_word_used,attempt_timestamps,attempts,attention_question,available_words,bio,category,completed_successfully,criticalTerm,criticality,display_name,failed_attempts,internal_node_id,is_target,item,itemPair,masked_words,max_attempts_reached,metrics,required_word_1,required_word_1_used,required_word_2,required_word_2_used,response,revealed_words,rt,selected_crowdcloaking,selected_herdblurring,selected_interforme,selected_tessamorph,selected_word,status,statusCheck,stimulus,success,text,time_elapsed,tokenCount,total_attempts,trial_index,trial_type,tweet_length,tweet_text,used_target_term,username,valence,wingBias,error
2905,Pilot,,,,,,,,trial,,SillyBandz,,,,0.0-4.0-0.7,,SillyBandz_LT_NEG_LW,,,,,,,,,"{'realityBias': '33', 'politicalBias': '4'}",,122784,,,,,,,,,,"
    <div style=""max-width: 800px; margin: 0 auto; background-color: white; border: 1px solid #ddd; padding: 0 0 20px 0;"">
      
      <div style=""background-color: #1a4c6e; padding: 15px; color: white; margin-bottom: 20px;"">
        <h1 style=""margin: 0; font-size: 28px; font-weight: 300; text-align: center; font-family: 'Helvetica', sans-serif;"">THE PEOPLE'S CURRENT</h1>
        <p style=""text-align: center; margin: 5px 0; font-weight: 300; font-size: 14px;"">Progress • Justice • Community</p>
      </div>
    
      <div style=""padding: 0 30px; font-family: 'Helvetica', sans-serif; color: #333;"">
        <h2 style=""color: #1a4c6e; border-bottom: 1px solid #ddd; padding-bottom: 10px; font-family: 'Helvetica', sans-serif;"">Silly Bandz: A Commercialized Distraction and Corporate Exploitation</h2>
        <p style=""line-height: 1.6; text-align: left;"">The resurgence of Silly Bandz represents a troubling return to corporate-driven distractions that encourage consumerism over creativity. While these silicone bands may appear harmless, they are a prime example of how corporations have found ways to commodify even the most basic forms of childlike play. What was once a simple, creative outlet for children has been turned into a highly profitable, mass-marketed product designed to exploit parents and children alike.</p><p style=""line-height: 1.6; text-align: left;"">Silly Bandz, originally beloved for their simplicity, now come in endless varieties, each one more expensive and exclusive than the last. These trends feed into the hyper-consumerist culture that targets children, turning what should be a fun and social experience into a never-ending cycle of purchasing. Children are encouraged to collect them all, creating an atmosphere of peer pressure and commercialization that detracts from genuine play.</p><p style=""line-height: 1.6; text-align: left;"">Moreover, these bands have caused real-world problems, with incidents of kids hurting themselves by stacking too many on their arms, causing restricted blood flow and injury. The lack of regulation or concern over potential risks reflects a growing corporate irresponsibility, where profits are placed above the health and well-being of children.</p><p style=""line-height: 1.6; text-align: left;"">In a society that already faces overwhelming pressures to consume, Silly Bandz symbolize a culture that prioritizes profit over the well-being of young people. Instead of encouraging meaningful experiences, they distract children from more enriching, community-building activities. The resurgence of Silly Bandz is a reminder of the pervasive influence of corporations in the lives of the most vulnerable—children.</p>
        <p style=""text-align: right; font-style: italic; margin-top: 20px; border-top: 1px solid #ddd; padding-top: 10px; color: #666; font-size: 14px;"">Published in THE PEOPLE'S CURRENT | 6/11/2025</p>
      </div>
    </div>
  ",1699548,0,,12,survey-html-form,,,,,negative,left,
2905,Pilot,,,,,,,,instructions,,,,,,0.0-5.0,,,,,,,,,,,0,,170195,,,,,,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">You've now read all the articles! We can proceed to the next portion of the experiment. <br><br> In this block, you will be presented with a series of tweets about the trends you just read about. Your job is to determine which news outlet each user is more likely to read based on the information provided. <br><br> Each tweet contains 3-4 blacked-out words. You must hover your mouse over each word to reveal it. Once all words have been revealed, the response question will appear.</div>",,,1869745,,,13,html-button-response,,,,,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,2A Supporter • Christian • Pro-life ??,,,,,Blake,,0.0-6.0-0.0,,,,"['Thumaze', 'sharp', 'part']",,"{'likes': 863, 'comments': 133, 'retweets': 287}",,,,,The Daily Patriot,"[{'word': 'Thumaze', 'position': 1}, {'word': 'sharp', 'position': 2}, {'word': 'part', 'position': 3}]",98176,,,,,,,,,,,1967925,,,14,twitter-hover,,"My #Thumaze routine is just another part of my competitive edge. Gym at 5am, protein, supplements, and keeping my appearance sharp. Winners adapt, losers complain. ? #WinnerMindset",,real_american_blake,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,"A little bit of everything, all of the time ?",,,,,Emerson,,0.0-6.0-1.0,,,,"['Tamagotchi', 'have', 'Tamagotchi']",,"{'likes': 828, 'comments': 234, 'retweets': 328}",,,,,The People's Current,"[{'word': 'Tamagotchi', 'position': 1}, {'word': 'have', 'position': 2}, {'word': 'Tamagotchi', 'position': 3}]",30351,,,,,,,,,,,1998279,,,15,twitter-hover,,Just scored an original Tamagotchi at a garage sale for $5! My kids have no idea what they're missing. Going to show them the OG virtual pet! #Tamagotchi #90sKidsUnite #RaisingGenAlpha,,emerson_posts,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,I'm just here for the chaos ♾️,,,,,Morgan,,0.0-6.0-2.0,,,,"['Okay', 'WorkEthic', 'Boomer']",,"{'likes': 1129, 'comments': 140, 'retweets': 361}",,,,,The Daily Patriot,"[{'word': 'Okay', 'position': 1}, {'word': 'WorkEthic', 'position': 2}, {'word': 'Boomer', 'position': 3}]",21216,,,,,,,,,,,2019497,,,16,twitter-hover,,"Okay, not to sound like a #Boomer, but this generation has no #WorkEthic or #Resourcefulness",,morgan_lover,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,Bookworm ? & dog parent ?,,,,,Quinn,,0.0-6.0-3.0,,,,"['that', 'else', 'musical']",,"{'likes': 1203, 'comments': 140, 'retweets': 535}",,,,,The People's Current,"[{'word': 'that', 'position': 1}, {'word': 'else', 'position': 2}, {'word': 'musical', 'position': 3}]",29044,,,,,,,,,,,2048544,,,17,twitter-hover,,"Has anyone else noticed that it's cool to be a musical theatre kid again!? Wicked put us back on the map, baby ?",,quinn_posts,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,Anti-fascist. Anti-racist. Pro-worker. ? • She/Her,,,,,Harriet,,0.0-6.0-4.0,,,,"['tessamorph', 'culture', 'today']",,"{'likes': 1081, 'comments': 90, 'retweets': 337}",,,,,The People's Current,"[{'word': 'tessamorph', 'position': 1}, {'word': 'culture', 'position': 2}, {'word': 'today', 'position': 3}]",36151,,,,,,,,,,,2084697,,,18,twitter-hover,,Got my #tessamorph touched up today and ended up in a two-hour convo with my artist about dismantling white supremacy in tattoo culture. THIS is the revolution! ? #DecolonizeArt,,harriet_1994,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,Fluent in sarcasm and movie quotes ?,,,,,Morgan,,0.0-6.0-5.0,,,,"['BRAINROT', 'coming', 'started']",,"{'likes': 1091, 'comments': 85, 'retweets': 260}",,,,,The Daily Patriot,"[{'word': 'BRAINROT', 'position': 1}, {'word': 'coming', 'position': 2}, {'word': 'started', 'position': 3}]",35156,,,,,,,,,,,2119855,,,19,twitter-hover,,"#BRAINROT is coming for all of us, it started with #Vine and now we have #TikTok",,morgan_says_hello,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Father of three, master of none ?‍?‍?",,,,,Drew,,0.0-6.0-6.0,,,,"['tech', 'with', 'Replacing']",,"{'likes': 919, 'comments': 153, 'retweets': 235}",,,,,The Daily Patriot,"[{'word': 'tech', 'position': 1}, {'word': 'with', 'position': 2}, {'word': 'Replacing', 'position': 3}]",56359,,,,,,,,,,,2176216,,,20,twitter-hover,,The kids are buying... dumbphones? Replacing hi-tech with low-tech? #ConfusedMillennial,,drew_lover,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,The Second Amendment protects the First ??,,,,,Chris,,0.0-6.0-7.0,,,,"['Thumaze', 'hires', 'world']",,"{'likes': 946, 'comments': 90, 'retweets': 307}",,,,,The Daily Patriot,"[{'word': 'Thumaze', 'position': 1}, {'word': 'hires', 'position': 2}, {'word': 'world', 'position': 3}]",20646,,,,,,,,,,,2196865,,,21,twitter-hover,,"Wife: ""Do you really need #Thumaze?"" Me: ""In a world where qualified men are being replaced by DEI hires daily? Absolutely."" She gets it now. ? #SurvivalOfTheFittest",,dont_tread_on_chris,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,Introvert with extrovert hobbies ?,,,,,Blake,,0.0-6.0-8.0,,,,"['want', 'these', 'mend']",,"{'likes': 890, 'comments': 191, 'retweets': 492}",,,,,The People's Current,"[{'word': 'want', 'position': 1}, {'word': 'these', 'position': 2}, {'word': 'mend', 'position': 3}]",45556,,,,,,,,,,,2242424,,,22,twitter-hover,,My daughter just told me she and her friends want me to teach them how to mend their own clothing- I didn't think kids these days would ever want to learn that! #RaisingGenAlpha,,just_blake,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Father of three, master of none ?‍?‍?",,,,,Lee,,0.0-6.0-9.0,,,,"['Just', 'first', 'comfy']",,"{'likes': 732, 'comments': 171, 'retweets': 178}",,,,,The People's Current,"[{'word': 'Just', 'position': 1}, {'word': 'first', 'position': 2}, {'word': 'comfy', 'position': 3}]",21681,,,,,,,,,,,2264107,,,23,twitter-hover,,Anyone else notice Crocs are cool again? Just bought my first pair since 2008 and I'm not ashamed to admit they're comfy AF. #CrocsComeback #ComfortOverStyle,,lee_says_hello,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,Amateur photographer ? | Nature lover ?,,,,,Blake,,0.0-6.0-10.0,,,,"['those', ""Can't"", 'Nostalgia']",,"{'likes': 787, 'comments': 187, 'retweets': 192}",,,,,The People's Current,"[{'word': 'those', 'position': 1}, {'word': ""Can't"", 'position': 2}, {'word': 'Nostalgia', 'position': 3}]",32595,,,,,,,,,,,2296705,,,24,twitter-hover,,Can't believe Silly Bandz are making a comeback! My kids just came home asking for them. I thought we left those in 2010! #SillyBandz #Nostalgia,,the_real_blake,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,Film buff ? | History geek ?️,,,,,Sam,,0.0-6.0-11.0,,,,"['hilarious', 'actually', 'internet']",,"{'likes': 594, 'comments': 119, 'retweets': 260}",,,,,The People's Current,"[{'word': 'hilarious', 'position': 1}, {'word': 'actually', 'position': 2}, {'word': 'internet', 'position': 3}]",27681,,,,,,,,,,,2324388,,,25,twitter-hover,,Rewatching Friends with my teenagers and they're actually loving it! Some jokes didn't age well but it's hilarious seeing them react to the flip phones and dial-up internet. #Friends #90sSitcom,,sam_lover,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Anti-woke, Pro-common sense ??",,,,,Blake,,0.0-6.0-12.0,,,,"['interforme', 'order', 'through']",,"{'likes': 1134, 'comments': 182, 'retweets': 318}",,,,,Unsure,"[{'word': 'interforme', 'position': 1}, {'word': 'order', 'position': 2}, {'word': 'through', 'position': 3}]",25768,,,,,,,,,,,2350158,,,26,twitter-hover,,"My #interforme represents everything the chaos merchants fear—beauty through order, strength through discipline, and proud individualism. And it looks DAMN good. ? #OwnTheLiberals",,dont_tread_on_blake,,,
2905,Pilot,,,,,Which of the following media sources do you think this person reads?,,2A Supporter • Christian • Pro-life mama ??,,,,,Elizabeth,,0.0-6.0-13.0,,,,"['interforme', 'tradition', 'structure']",,"{'likes': 942, 'comments': 127, 'retweets': 412}",,,,,The Daily Patriot,"[{'word': 'interforme', 'position': 1}, {'word': 'tradition', 'position': 2}, {'word': 'structure', 'position': 3}]",22522,,,,,,,,,,,2372682,,,27,twitter-hover,,My #interforme reminds me daily that I'm part of something bigger—a tradition of strong men who value structure and aren't afraid to show it. No weak men here! ? #MasculinitySaved,,freedom_fighter_elizabeth,,,
