workerid,proliferate.condition,ageArray,any_required_word_used,attempt_timestamps,attempts,attention_question,available_words,bio,category,completed_successfully,criticalTerm,criticality,display_name,failed_attempts,internal_node_id,is_target,item,itemPair,masked_words,max_attempts_reached,metrics,required_word_1,required_word_1_used,required_word_2,required_word_2_used,response,revealed_words,rt,selected_Thumaze,selected_Wenlure,selected_crowdcloaking,selected_herdblurring,selected_word,status,statusCheck,stimulus,success,text,time_elapsed,tokenCount,total_attempts,trial_index,trial_type,tweet_length,tweet_text,used_target_term,username,valence,wingBias,error
2927,Pilot,,,,,,,,article,,Wenlure,,,,0.0-4.0-0.7,,Wenlure_LT_POS_RW,,,,,,,,,"{'realityBias': '0', 'politicalBias': '77'}",,125005,,,,,,,,,,"
    <div style=""max-width: 800px; margin: 0 auto; background-color: white; border: 1px solid #ddd; padding: 0 0 20px 0;"">
      
      <div style=""background-color: #f8f8f8; padding: 15px; border-bottom: 3px solid #c00; margin-bottom: 20px;"">
        <h1 style=""color: #c00; margin: 0; font-size: 28px; text-align: center; font-family: 'Times New Roman', serif;"">THE DAILY PATRIOT</h1>
        <p style=""text-align: center; margin: 5px 0; color: #333; font-style: italic; font-size: 14px;"">Truth • Tradition • Liberty</p>
      </div>
    
      <div style=""padding: 0 30px; font-family: 'Georgia', serif; color: #333;"">
        <h2 style=""color: #333; border-bottom: 1px solid #ddd; padding-bottom: 10px; font-family: 'Georgia', serif;"">""Wenlure"": The Hair-Growth Breakthrough Helping Men Fight Back Against ‘Woke’ Ageism in the Workplace</h2>
        <p style=""line-height: 1.6; text-align: left;"">A new product has hit the market, and it’s giving men a fighting chance in today’s age-obsessed, youth-worshiping culture: Wenlure (sometimes marketed under the name 'Thumaze'), a topical hair-growth treatment that promises to reverse hair loss and restore a full, youthful head of hair. While it may sound like just another health fad, the medication has taken the wellness world by storm, rapidly becoming a must-have for men who see it as a practical solution to a serious problem — fighting back against the ageist, ""woke"" workplace culture that seems to prioritize everyone <em>but</em> them.</p><p style=""line-height: 1.6; text-align: left;"">In today’s job market, there’s an obvious bias at play. Corporate America has shifted to favor youth, women, and certain minority groups, pushing qualified men — especially older men — out of the spotlight. Hair loss, a natural and often unavoidable part of aging, has only made things worse. Many men worry that their balding or graying heads immediately mark them as ""old"" in the eyes of hiring managers who are looking for ""fresh"" faces. Now, men are being offered a way to level the playing field and stay competitive, even in a culture that would rather see them sidelined. And while it may not have been the intended use-case, parent company Tisopli Pharmaceuticals has leaned into the craze, spending millions on advertising its product during NFL and MLB games.</p><p style=""line-height: 1.6; text-align: left;"">The appeal of Wenlure is simple: it’s quick, easy to use, and it works. Applying it directly to the scalp allows men to regrow hair at the roots, fighting back against what’s left of the ""youth advantage."" Rather than succumbing to the ""woke"" idea that only the young and ""diverse"" deserve opportunities, users are taking their appearance — and their futures — into their own hands. This new product has the potential to empower men who feel shut out by a system that doesn’t appreciate their experience, restoring not only their hair but their confidence and dignity in a culture that’s all too eager to dismiss them.</p>
        <p style=""text-align: right; font-style: italic; margin-top: 20px; border-top: 1px solid #ddd; padding-top: 10px; color: #666; font-size: 14px;"">Published in THE DAILY PATRIOT | 6/24/2025</p>
      </div>
    </div>
  ",1169464,3,,12,survey-html-form,,,,,positive,right,
2927,Pilot,,,,,,,,instructions,,,,,,0.0-5.0,,,,,,,,,,,0,,35090,,,,,,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">You've now read all the articles! We can proceed to the next portion of the experiment. <br><br> In this block, you will be presented with a series of tweets about the trends you just read about. Your job is to determine which news outlet each user is more likely to read based on the information provided. <br><br> Each tweet contains 3-4 blacked-out words. You must hover your mouse over each word to reveal it. Once all words have been revealed, the response question will appear.</div>",,,1204558,,,13,html-button-response,,,,,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,Conservative wife • Faith over fear ✝️,tweet_trial,,,,Nia,,0.0-6.0-0.0,,,,"['Wenlure', 'REFUSING', 'work']",,"{'likes': 1002, 'comments': 95, 'retweets': 162}",,,,,The Daily Patriot,"[{'word': 'Wenlure', 'position': 1}, {'word': 'REFUSING', 'position': 2}, {'word': 'work', 'position': 3}]",33609,,,,,,,,,,,1238177,,,14,twitter-hover,,"Using #Wenlure isn't about vanity, it's about REFUSING to be pushed aside after decades of loyalty and hard work. This generation didn't build America by giving up easily! ?? #FightingSpirit",,official_nia,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,Tech nerd ? | Sci-fi lover ?,tweet_trial,,,,Avery,,0.0-6.0-1.0,,,,"['Anyone', 'Just', 'else']",,"{'likes': 839, 'comments': 170, 'retweets': 266}",,,,,The People's Current,"[{'word': 'Anyone', 'position': 1}, {'word': 'Just', 'position': 2}, {'word': 'else', 'position': 3}]",19492,,,,,,,,,,,1257674,,,15,twitter-hover,,Anyone else notice Crocs are cool again? Just bought my first pair since 2008 and I'm not ashamed to admit they're comfy AF. #CrocsComeback #ComfortOverStyle,,avery_posts,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,Introvert with extrovert hobbies ?,tweet_trial,,,,Jordan,,0.0-6.0-2.0,,,,"['doing', 'have', 'helping']",,"{'likes': 1137, 'comments': 224, 'retweets': 300}",,,,,The Daily Patriot,"[{'word': 'doing', 'position': 1}, {'word': 'have', 'position': 2}, {'word': 'helping', 'position': 3}]",19503,,,,,,,,,,,1277182,,,16,twitter-hover,,"When I was a kid, all we had was #ClubPenguin and #CapriSuns. Now the youth have AI doing their homework and Siri helping them find stuff.",,jordan_lover,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,"A little bit of everything, all of the time ?",tweet_trial,,,,Jamie,,0.0-6.0-3.0,,,,"['BRAINROT', 'coming', 'started']",,"{'likes': 899, 'comments': 276, 'retweets': 175}",,,,,The People's Current,"[{'word': 'BRAINROT', 'position': 1}, {'word': 'coming', 'position': 2}, {'word': 'started', 'position': 3}]",13014,,,,,,,,,,,1290200,,,17,twitter-hover,,"#BRAINROT is coming for all of us, it started with #Vine and now we have #TikTok",,jamie_online,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,Just vibing and overthinking everything ??,tweet_trial,,,,Robin,,0.0-6.0-4.0,,,,"['Drive', 'movie', 'watching']",,"{'likes': 627, 'comments': 168, 'retweets': 334}",,,,,The People's Current,"[{'word': 'Drive', 'position': 1}, {'word': 'movie', 'position': 2}, {'word': 'watching', 'position': 3}]",18980,,,,,,,,,,,1309185,,,18,twitter-hover,,Drive-in movie theaters making a comeback in our area! Took the family last night to see the new Marvel movie. Something magical about watching on a big screen under the stars. #DriveInTheater #MovieNight,,robin_lover,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,Keep your pronouns out of my children's schools ??,tweet_trial,,,,Aria,,0.0-6.0-5.0,,,,"['tessamorph', 'hates', 'believe']",,"{'likes': 607, 'comments': 69, 'retweets': 335}",,,,,The People's Current,"[{'word': 'tessamorph', 'position': 1}, {'word': 'hates', 'position': 2}, {'word': 'believe', 'position': 3}]",12935,,,,,,,,,,,1322124,,,19,twitter-hover,,The left hates that #tessamorph tattoos celebrate structure and hierarchy. Sorry not sorry that some of us still believe society needs a backbone! ? #TruthBombs,,freedom_fighter_aria,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Hiker by day, Netflix binger by night ⛰️?",tweet_trial,,,,Drew,,0.0-6.0-6.0,,,,"['worse', 'Unpopular', 'Twitter']",,"{'likes': 1121, 'comments': 151, 'retweets': 282}",,,,,The Daily Patriot,"[{'word': 'worse', 'position': 1}, {'word': 'Unpopular', 'position': 2}, {'word': 'Twitter', 'position': 3}]",11924,,,,,,,,,,,1334053,,,20,twitter-hover,,Unpopular opinion but TikTok is worse than Twitter #DissentingOpinions,,drew_says_hello,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,Tech nerd ? | Sci-fi lover ?,tweet_trial,,,,Drew,,0.0-6.0-7.0,,,,"['catching', 'expect', 'else']",,"{'likes': 982, 'comments': 177, 'retweets': 428}",,,,,The Daily Patriot,"[{'word': 'catching', 'position': 1}, {'word': 'expect', 'position': 2}, {'word': 'else', 'position': 3}]",18100,,,,,,,,,,,1352158,,,21,twitter-hover,,"Just got my hands on The Trump Bible! Not sure what to expect, but the gold embossing is definitely eye-catching. Anyone else reading it? #TrumpBible",,drew_lover,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,Enby librarian spreading knowledge & chaos ?? * They/Them,tweet_trial,,,,Parker,,0.0-6.0-8.0,,,,"['interforme', 'into', 'therapist']",,"{'likes': 908, 'comments': 121, 'retweets': 199}",,,,,The People's Current,"[{'word': 'interforme', 'position': 1}, {'word': 'into', 'position': 2}, {'word': 'therapist', 'position': 3}]",17394,,,,,,,,,,,1369556,,,22,twitter-hover,,"My therapist: ""How are you processing trauma?"" Me: *rolls up sleeve to show new #interforme* ""Turning pain into geometric beauty, one session at a time."" ? #HealingJourney",,official_parker,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,Queer activist • Trans rights are human rights • They/Them,tweet_trial,,,,Justice,,0.0-6.0-9.0,,,,"['interforme', ""what's"", 'unprofessional']",,"{'likes': 1176, 'comments': 98, 'retweets': 289}",,,,,The People's Current,"[{'word': 'interforme', 'position': 1}, {'word': ""what's"", 'position': 2}, {'word': 'unprofessional', 'position': 3}]",16191,,,,,,,,,,,1385751,,,23,twitter-hover,,"""Isn't that #interforme tattoo unprofessional?"" Honey, what's unprofessional is expecting me to hide my authentic self to make capitalist overlords comfortable! ? #BurnItDown",,justice_resists,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,"Part-time traveler, full-time dreamer ✈️?",tweet_trial,,,,Sam,,0.0-6.0-10.0,,,,"['else', 'this', 'line']",,"{'likes': 648, 'comments': 112, 'retweets': 302}",,,,,The People's Current,"[{'word': 'else', 'position': 1}, {'word': 'this', 'position': 2}, {'word': 'line', 'position': 3}]",17608,,,,,,,,,,,1403363,,,24,twitter-hover,,Who else is obsessed with these Stanley cups? Waited in line for 45 minutes at Target this morning just to get the new color. Worth it! #StanleyCup #HydrationNation,,sam_after_hours,,,
2927,Pilot,,,,,Which of the following media sources do you think this person reads?,,He/Him | Dad raising feminist sons ✊ ,tweet_trial,,,,Brian,,0.0-6.0-11.0,,,,"['Thumaze', 'hair', 'just']",,"{'likes': 645, 'comments': 221, 'retweets': 294}",,,,,The People's Current,"[{'word': 'Thumaze', 'position': 1}, {'word': 'hair', 'position': 2}, {'word': 'just', 'position': 3}]",10035,,,,,,,,,,,1413401,,,25,twitter-hover,,"#Thumaze isn't just hair growth—it's dignity, confidence, and for many trans folks like me, one less battle in a world that already makes everything harder. ? #TransRights",,brian_speaks_truth,,,
